brewery_name,type,address,website,state,state_breweries
Buckley Brewery & Grill,Brewpub,"28 W. Fourth St., Cincinnati, Ohio, 45202",                                                                            -                                                                    ,ohio,56
Buckeye Brewing Co ,Microbrewery,"9985 Walford Ave., Cleveland , Ohio, 44102",http://www.buckeyebrewing.com/,ohio,56
Buckeye Beer Engine,Brewpub,"15315 Madison Ave. , Lakewood , Ohio, 44107",http://www.buckeyebeerengine.com/,ohio,56
Brown Derby of Medina,Brewpub,"5051 Eastpointe Dr., Medina, Ohio, 44256",                                                                            -                                                                    ,ohio,56
"Brew Kettle, Taproom & Smokehouse, The.",Brewpub,"8377 Pearl Rd., Strongsville, Ohio, 44136",http://www.thebrewkettle.com/,ohio,56
"Brew Keeper, The",Brewpub,"34445 Center Ridge Road, North Ridgeville, Ohio, 44039",http://www.brewkeeper.com/,ohio,56
Boston Beer Co - DBA Samuel Adams Brewing Co.,RegionalBrewery,"1625 Central Parkway, Cincinnati, Ohio, 45214",http://www.samadams.com/,ohio,56
Blueberry Hill,Brewpub,"RR 1/Hide-Away-Hills, Bremen, Ohio, 43107",                                                                            -                                                                    ,ohio,56
Black Swamp Microbrewery,Microbrewery,"4956 Monroe St., Toledo, Ohio, 43623",                                                                            -                                                                    ,ohio,56
Black Box Brewing Co.,Microbrewery,"24945 Detroit Rd., Westlake, Ohio, 44145",http://www.jwdover.com/,ohio,56
BarrelHouse Brewing Company/Heritage Brewing Co.,Brewpub,"544 West Liberty St., Cincinnati, Ohio, 45214",http://www.barrelhouse.com/,ohio,56
Barley's Smokehouse & Brewpub (No. 2),Brewpub,"1130 Dublin Rd., Columbus, Ohio, 43215",http://www.barleysbrewing.com/,ohio,56
Barley's Smokehouse & Brewpub,Brewpub,"467 N. High St., Columbus, Ohio, 43215",http://www.barleysbrewing.com/,ohio,56
Anheuser-Busch Inc. - Columbus,Microbrewery,"700 E Schrock Rd., Columbus, Ohio, 43229",http://www.anheuser-busch.com/,ohio,56
All American Brewing Co.,Microbrewery,"6528 Riverside Dr., Dublin, Ohio, 43017",                                                                            -                                                                    ,ohio,56
"7 Bears, LLC ",ContractBrewery,"Cincinnati, Ohio",                                                                            -                                                                    ,ohio,56
Tulsa Brewing Co.,Brewpub-Closed,"7227 S. Memorial Dr., Tulsa, Oklahoma, 74133",                                                                            -                                                                    ,oklahoma,16
T Pauls Beer Company,ContractBrewery,"5327 E. 5th St., Tulsa, Oklahoma, 74112",                                                                            -                                                                    ,oklahoma,16
"Royal Bavaria Brewhouse, Restaurant & Biergarten",Brewpub,"3401 S. Sooner Rd., Moore, Oklahoma, 73160",http://www.royal-bavaria.com/,oklahoma,16
Pete's Place/ Kreb's Brewing Co.,Brewpub,"120 SW 8th St., Krebs, Oklahoma, 74554",http://www.petes.org/,oklahoma,16
Oklahoma Brewing Ltd. Co.,Microbrewery,"20301 Palomino Way, Macomb, Oklahoma, 74852",                                                                            -                                                                    ,oklahoma,16
Norman Brewing Co.,Brewpub,"102 W. Main St., Norman, Oklahoma, 73069",                                                                            -                                                                    ,oklahoma,16
"Marshall Brewing Co, LLC",ContractBrewery,"2424 E 46th Pl., Tulsa, Oklahoma, 74135",http://marshallbrewing.com/index.asp,oklahoma,16
Interurban Brewing Co.,Brewpub,"105 W. Main St., Norman, Oklahoma, 73071",                                                                            -                                                                    ,oklahoma,16
Huebert Brewing Co.,Microbrewery,"421 SW 26th St., Oklahoma City, Oklahoma, 73109",http://groups.msn.com/HuebertBrewingCompany,oklahoma,16
Coop Ale Works,Microbrewery,"1124 NW 51st St, Oklahoma City, Oklahoma, 73118",http://coopaleworks.com/,oklahoma,16
Coachs Brewing Co.,Brewpub,"110 W Main St., Norman, Oklahoma, 73069",http://www.coachsrestaurantbrewery.com/,oklahoma,16
Cherry Street Brewing Co.,Microbrewery,"6820 E. 79th Pl., Tulsa, Oklahoma, 74133",                                                                            -                                                                    ,oklahoma,16
Bricktown Brewery,Brewpub,"One N. Oklahoma Ave., Oklahoma City, Oklahoma, 73104",http://www.bricktownbrewery.com/,oklahoma,16
Belle Island Restaurant & Brewing Co.,Brewpub,"1900 NWEXPWY, Ste. 44, Oklahoma City, Oklahoma, 73118",http://www.okclive.com/belleisle,oklahoma,16
Battered Boar Brewing Co,Microbrewery,"PO Box 6652, Edmond, Oklahoma, 73083",http://www.batteredboar.com/,oklahoma,16
Barleyfield Brewing Company,Microbrewery,"1143 E. 33rd Pl., Tulsa, Oklahoma, 74105",                                                                            -                                                                    ,oklahoma,16
Walkabout Brewing Co.,Microbrewery,"5204 Dobrot Way, Central Point, Oregon, 97502",                                                                            -                                                                    ,oregon,156
Wakonda Brewing Co.,Microbrewery,"PO Box 2469, Florence, Oregon, 97439",                                                                            -                                                                    ,oregon,156
Upright Brewing Co.,Mircobrewery,"240 N Broadway, Ste 2, Portland, Oregon, 97227",http://www.uprightbrewing.com,oregon,156
Upright Brewing Co,Brewpub,"240 N Broadway, Ste 2, Portland, Oregon, 97227",http://www.uprightbrewing.com/,oregon,156
Umpqua Brewing Co.,Brewpub,"328 SE Jackson, Roseburg, Oregon, 97470",http://www.horsebrass.com/breweries/umpqua.html,oregon,156
Tuscany's Ristorante & Pizzeria,Brewpub,"980 Kruse Way, Eugene, Oregon, 97401",http://www.tuscanyristorante.com.au/menus.php?id=6,oregon,156
Tugboat Brewing Company,Brewpub,"711 SW Ankeny St., Portland, Oregon, 97205",http://www.d2m.com/Tugwebsite/,oregon,156
Three Creeks Brewing Co,Brewpub,"721 Desperado Ct, Sisters, Oregon, 97759",https://www.threecreeksbrewing.com/,oregon,156
Thompson Brewery & Public House,Brewpub,"3575 Liberty Road South, Salem, Oregon, 97302",http://www.mcmenamins.com/,oregon,156
The Riverwood Pub,Brewpub,"8136 SW Hall Blvd., Beaverton, Oregon, 97008",http://www.mcmenamins.com/index.php?loc=47,oregon,156
The Greenway Pub,Brewpub,"12272 SW Scholls Ferry Rd., Tigard, Oregon, 97223",http://www.mcmenamins.com/index.php?loc=28,oregon,156
The Fox & Firkin,Brewpub,"202 S.W. 1st St., Corvallis, Oregon, 97333",                                                                            -                                                                    ,oregon,156
The Crystal Ballroom & Ringlers Pub,Brewpub,"1332 W. Burnside, Portland, Oregon, 97205",                                                                            -                                                                    ,oregon,156
Terminal Gravity,Brewpub,"803 SE School St., Enterprise, Oregon, 97828",http://www.terminalgravitybrewing.com/,oregon,156
Strickland Brewing Co.,Brewpub,"144 11th, Astoria, Oregon",                                                                            -                                                                    ,oregon,156
Steelhead Brewery & Cafe,Brewpub,"199 East 5th Ave., Eugene, Oregon, 97401",http://www.steelheadbrewery.com/,oregon,156
Star Brewing Company (Portland),Microbrewery,"5231 N.E. Martin Luther King, Jr. Blvd., Portland, Oregon, 97211",http://www.luckylab.com/,oregon,156
Standing Stone Brewing Company,Brewpub,"101 Oak St., Ashland, Oregon, 97520",http://www.standingstonebrewing.com/,oregon,156
St. Johns Pub,Brewpub,"8203 N. Ivanhoe, Portland, Oregon, 97203",http://www.mcmenaminspubs.com/,oregon,156
Spencer's Restaurant & Brewhouse,Brewpub,"980 Kruse Way, Springfield, Oregon, 97477",                                                                            -                                                                    ,oregon,156
Southern Oregon Brewing Co.,Microbrewery,"1922 United Way, Medford, Oregon, 97504",                                                                            -                                                                    ,oregon,156
Siskiyou Brewing Company,Microbrewery-Closed,"31-B Water St., Ashland, Oregon, 97520",                                                                            -                                                                    ,oregon,156
Silver Moon Brewing ,Microbrewery,"24 Northwest Greenwood, Bend, Oregon, 97701",http://www.silvermoonbrewing.com/,oregon,156
Siletz Ales/Calapooia Brewing Co.,Microbrewery,"140 Hill St NE, Albany, Oregon, 97321",www.siletzbrewing.com,oregon,156
Seventh Street Brew House,Brewpub,"855 SW 7th St., Redmond, Oregon, 97756",http://www.casadelakes.com/,oregon,156
Saxer Brewing Company,Microbrewery-Closed,"5875 Lakeview Blvd., Lake Oswego, Oregon, 97035",http://www.saxerbeer.com/,oregon,156
Roots Organic Brewing Co.,Brewpub,"1520 SE 7th Ave., Portland, Oregon, 97214",http://www.rootsorganicbrewing.com/,oregon,156
Rogue Ales Public House,Brewpub,"100 39th St. #601, Astoria, Oregon, 97103",http://rogue.com/index.php,oregon,156
Rogue Ales Public House,Brewpub,"844 Olive St., Eugene, Oregon, 97401",http://rogue.com/index.php,oregon,156
Rogue Ales Brewery & Headquarters,Microbrewery,"2320 SE O.S.U. Dr., Newport, Oregon, 97365",http://www.rogue.com/,oregon,156
Rogers Zoo & Brew Pub Pizzaratorium (Zoo),Brewpub-Closed,"2037 Sherman Ave., North Bend, Oregon, 97459",                                                                            -                                                                    ,oregon,156
Rogers Zoo & Brew Pub Pizzaratorium,Brewpub-Closed,"2233 Newmark Public Sq. Shopping Ctr., North Bend, Oregon, 97459",                                                                            -                                                                    ,oregon,156
Rock Creek Tavern,Brewpub,"10000 NW Old Cornelius Pass Rd., Hillsboro, Oregon, 97124",http://www.mcmenamins.com/index.php?loc=48,oregon,156
Rock Bottom Brewery (Portland),Brewpub,"206 SW Morrison St., Portland, Oregon, 97204",http://www.rockbottom.com/,oregon,156
Ringlers Annex,Brewpub,"1223 SW Stark, Portland, Oregon, 97205",http://www.mcmenaminspubs.com/,oregon,156
Rams Head,Brewpub,"2282 NW Hoyt, Portland, Oregon, 97210",http://www.mcmenaminspubs.com/,oregon,156
RAM/Big Horn Brewery,Brewpub,"11860 SE 82nd Ave #3050, Clackamas, Oregon, 97086",www.theram.com,oregon,156
Raleigh Hills Pub,Brewpub,"4495 SW Scholls Ferry Rd., Portland, Oregon, 97225",http://www.mcmenaminspubs.com/,oregon,156
Raccoon Roadhouse & Lodge,Brewpub,"7424 SW Beaverton-Hillsdale Hwy., Portland, Oregon, 97225",http://www.beertravelers.com/indexes/brewpubs/oregon.html,oregon,156
Portland Brewing Co.,Brewpub,"1339 NW Flanders, Portland, Oregon, 97209",http://realbeer.com/portland/,oregon,156
Portland Brewing - Brewhouse Taproom,Brewpub,"2730 NW 31st Ave., Portland, Oregon, 97210",http://www.macsbeer.com/,oregon,156
Philadelphia's Steaks & Hoagies,Brewpub,"6410 SE Milwaukie Ave., Portland, Oregon, 97202",http://www.phillypdx.com/,oregon,156
